response_id	grna_group	target_type
RTKN	chr2:74668216-74668517	enh
AUP1	chr2:74668216-74668517	enh
GCFC2	chr2:74668216-74668517	enh
HTRA2	chr2:74668216-74668517	enh
WBP1	chr2:74669369-74669670	enh
WDR54	chr2:74669369-74669670	enh
MOGS	chr2:74669369-74669670	enh
MRPL19	chr2:74669369-74669670	enh
MRPL53	chr2:74669369-74669670	enh
RTKN	chr2:74669369-74669670	enh
AUP1	chr2:74669369-74669670	enh
GCFC2	chr2:74669369-74669670	enh
HTRA2	chr2:74669369-74669670	enh
WBP1	chr2:74684563-74684864	enh
WDR54	chr2:74684563-74684864	enh
MOGS	chr2:74684563-74684864	enh
MRPL19	chr2:74684563-74684864	enh
MRPL53	chr2:74684563-74684864	enh
RTKN	chr2:74684563-74684864	enh
AUP1	chr2:74684563-74684864	enh
GCFC2	chr2:74684563-74684864	enh
HTRA2	chr2:74684563-74684864	enh
WBP1	MOGS_TSS	TSS
WDR54	MOGS_TSS	TSS
MOGS	MOGS_TSS	TSS
MRPL19	MOGS_TSS	TSS
MRPL53	MOGS_TSS	TSS
RTKN	MOGS_TSS	TSS
AUP1	MOGS_TSS	TSS
GCFC2	MOGS_TSS	TSS
HTRA2	MOGS_TSS	TSS
WBP1	MRPL53_TSS	TSS
WDR54	MRPL53_TSS	TSS
MOGS	MRPL53_TSS	TSS
MRPL19	MRPL53_TSS	TSS
MRPL53	MRPL53_TSS	TSS
RTKN	MRPL53_TSS	TSS
AUP1	MRPL53_TSS	TSS
GCFC2	MRPL53_TSS	TSS
HTRA2	MRPL53_TSS	TSS
WBP1	chr2:74702088-74702389	enh
WDR54	chr2:74702088-74702389	enh
MOGS	chr2:74702088-74702389	enh
MRPL19	chr2:74702088-74702389	enh
MRPL53	chr2:74702088-74702389	enh
RTKN	chr2:74702088-74702389	enh
AUP1	chr2:74702088-74702389	enh
GCFC2	chr2:74702088-74702389	enh
HTRA2	chr2:74702088-74702389	enh
WBP1	chr2:74709031-74709332	enh
WDR54	chr2:74709031-74709332	enh
MOGS	chr2:74709031-74709332	enh
MRPL19	chr2:74709031-74709332	enh
MRPL53	chr2:74709031-74709332	enh
RTKN	chr2:74709031-74709332	enh
AUP1	chr2:74709031-74709332	enh
GCFC2	chr2:74709031-74709332	enh
HTRA2	chr2:74709031-74709332	enh
WBP1	chr2:74709571-74709872	enh
WDR54	chr2:74709571-74709872	enh
MOGS	chr2:74709571-74709872	enh
MRPL19	chr2:74709571-74709872	enh
MRPL53	chr2:74709571-74709872	enh
RTKN	chr2:74709571-74709872	enh
AUP1	chr2:74709571-74709872	enh
GCFC2	chr2:74709571-74709872	enh
HTRA2	chr2:74709571-74709872	enh
WBP1	chr2:74725028-74725329	enh
WDR54	chr2:74725028-74725329	enh
MOGS	chr2:74725028-74725329	enh
MRPL19	chr2:74725028-74725329	enh
MRPL53	chr2:74725028-74725329	enh
RTKN	chr2:74725028-74725329	enh
AUP1	chr2:74725028-74725329	enh
GCFC2	chr2:74725028-74725329	enh
HTRA2	chr2:74725028-74725329	enh
WBP1	chr2:74726002-74726303	enh
WDR54	chr2:74726002-74726303	enh
MOGS	chr2:74726002-74726303	enh
MRPL19	chr2:74726002-74726303	enh
MRPL53	chr2:74726002-74726303	enh
RTKN	chr2:74726002-74726303	enh
AUP1	chr2:74726002-74726303	enh
GCFC2	chr2:74726002-74726303	enh
HTRA2	chr2:74726002-74726303	enh
WBP1	chr2:74742641-74742942	enh
WDR54	chr2:74742641-74742942	enh
MOGS	chr2:74742641-74742942	enh
MRPL19	chr2:74742641-74742942	enh
MRPL53	chr2:74742641-74742942	enh
RTKN	chr2:74742641-74742942	enh
AUP1	chr2:74742641-74742942	enh
GCFC2	chr2:74742641-74742942	enh
HTRA2	chr2:74742641-74742942	enh
WBP1	chr2:74743442-74743743	enh
WDR54	chr2:74743442-74743743	enh
MOGS	chr2:74743442-74743743	enh
MRPL19	chr2:74743442-74743743	enh
MRPL53	chr2:74743442-74743743	enh
RTKN	chr2:74743442-74743743	enh
AUP1	chr2:74743442-74743743	enh
GCFC2	chr2:74743442-74743743	enh
HTRA2	chr2:74743442-74743743	enh
WBP1	AUP1_TSS	TSS
WDR54	AUP1_TSS	TSS
MOGS	AUP1_TSS	TSS
MRPL19	AUP1_TSS	TSS
MRPL53	AUP1_TSS	TSS
RTKN	AUP1_TSS	TSS
AUP1	AUP1_TSS	TSS
GCFC2	AUP1_TSS	TSS
HTRA2	AUP1_TSS	TSS
WBP1	chr2:74781702-74782003	enh
WDR54	chr2:74781702-74782003	enh
MOGS	chr2:74781702-74782003	enh
MRPL19	chr2:74781702-74782003	enh
MRPL53	chr2:74781702-74782003	enh
RTKN	chr2:74781702-74782003	enh
AUP1	chr2:74781702-74782003	enh
GCFC2	chr2:74781702-74782003	enh
HTRA2	chr2:74781702-74782003	enh
WBP1	chr2:74782408-74782709	enh
WDR54	chr2:74782408-74782709	enh
MOGS	chr2:74782408-74782709	enh
MRPL19	chr2:74782408-74782709	enh
MRPL53	chr2:74782408-74782709	enh
RTKN	chr2:74782408-74782709	enh
AUP1	chr2:74782408-74782709	enh
GCFC2	chr2:74782408-74782709	enh
HTRA2	chr2:74782408-74782709	enh
WBP1	chr2:74902266-74902567	enh
WDR54	chr2:74902266-74902567	enh
MOGS	chr2:74902266-74902567	enh
MRPL19	chr2:74902266-74902567	enh
MRPL53	chr2:74902266-74902567	enh
RTKN	chr2:74902266-74902567	enh
AUP1	chr2:74902266-74902567	enh
GCFC2	chr2:74902266-74902567	enh
HTRA2	chr2:74902266-74902567	enh
WBP1	chr2:74942162-74942463	enh
WDR54	chr2:74942162-74942463	enh
MOGS	chr2:74942162-74942463	enh
MRPL19	chr2:74942162-74942463	enh
MRPL53	chr2:74942162-74942463	enh
RTKN	chr2:74942162-74942463	enh
AUP1	chr2:74942162-74942463	enh
GCFC2	chr2:74942162-74942463	enh
HTRA2	chr2:74942162-74942463	enh
WBP1	chr2:74942602-74942903	enh
WDR54	chr2:74942602-74942903	enh
MOGS	chr2:74942602-74942903	enh
MRPL19	chr2:74942602-74942903	enh
MRPL53	chr2:74942602-74942903	enh
RTKN	chr2:74942602-74942903	enh
AUP1	chr2:74942602-74942903	enh
GCFC2	chr2:74942602-74942903	enh
HTRA2	chr2:74942602-74942903	enh
WBP1	chr2:75061030-75061331	enh
WDR54	chr2:75061030-75061331	enh
MOGS	chr2:75061030-75061331	enh
MRPL19	chr2:75061030-75061331	enh
MRPL53	chr2:75061030-75061331	enh
RTKN	chr2:75061030-75061331	enh
AUP1	chr2:75061030-75061331	enh
GCFC2	chr2:75061030-75061331	enh
HTRA2	chr2:75061030-75061331	enh
WBP1	chr2:75064174-75064475	enh
WDR54	chr2:75064174-75064475	enh
MOGS	chr2:75064174-75064475	enh
MRPL19	chr2:75064174-75064475	enh
MRPL53	chr2:75064174-75064475	enh
RTKN	chr2:75064174-75064475	enh
AUP1	chr2:75064174-75064475	enh
GCFC2	chr2:75064174-75064475	enh
HTRA2	chr2:75064174-75064475	enh
WBP1	chr2:75072526-75072827	enh
WDR54	chr2:75072526-75072827	enh
MOGS	chr2:75072526-75072827	enh
MRPL19	chr2:75072526-75072827	enh
MRPL53	chr2:75072526-75072827	enh
RTKN	chr2:75072526-75072827	enh
AUP1	chr2:75072526-75072827	enh
GCFC2	chr2:75072526-75072827	enh
HTRA2	chr2:75072526-75072827	enh
WBP1	chr2:75092625-75092926	enh
WDR54	chr2:75092625-75092926	enh
MOGS	chr2:75092625-75092926	enh
MRPL19	chr2:75092625-75092926	enh
MRPL53	chr2:75092625-75092926	enh
RTKN	chr2:75092625-75092926	enh
AUP1	chr2:75092625-75092926	enh
GCFC2	chr2:75092625-75092926	enh
HTRA2	chr2:75092625-75092926	enh
WBP1	chr2:75146905-75147206	enh
WDR54	chr2:75146905-75147206	enh
MOGS	chr2:75146905-75147206	enh
MRPL19	chr2:75146905-75147206	enh
MRPL53	chr2:75146905-75147206	enh
RTKN	chr2:75146905-75147206	enh
AUP1	chr2:75146905-75147206	enh
GCFC2	chr2:75146905-75147206	enh
HTRA2	chr2:75146905-75147206	enh
WBP1	chr2:75174952-75175253	enh
WDR54	chr2:75174952-75175253	enh
MOGS	chr2:75174952-75175253	enh
MRPL19	chr2:75174952-75175253	enh
MRPL53	chr2:75174952-75175253	enh
RTKN	chr2:75174952-75175253	enh
AUP1	chr2:75174952-75175253	enh
GCFC2	chr2:75174952-75175253	enh
HTRA2	chr2:75174952-75175253	enh
WBP1	chr2:75280678-75280979	enh
WDR54	chr2:75280678-75280979	enh
MOGS	chr2:75280678-75280979	enh
MRPL19	chr2:75280678-75280979	enh
MRPL53	chr2:75280678-75280979	enh
RTKN	chr2:75280678-75280979	enh
AUP1	chr2:75280678-75280979	enh
GCFC2	chr2:75280678-75280979	enh
HTRA2	chr2:75280678-75280979	enh
WBP1	chr2:75283388-75283689	enh
WDR54	chr2:75283388-75283689	enh
MOGS	chr2:75283388-75283689	enh
MRPL19	chr2:75283388-75283689	enh
MRPL53	chr2:75283388-75283689	enh
RTKN	chr2:75283388-75283689	enh
AUP1	chr2:75283388-75283689	enh
GCFC2	chr2:75283388-75283689	enh
HTRA2	chr2:75283388-75283689	enh
WBP1	chr2:75325974-75326275	enh
WDR54	chr2:75325974-75326275	enh
MOGS	chr2:75325974-75326275	enh
MRPL19	chr2:75325974-75326275	enh
MRPL53	chr2:75325974-75326275	enh
RTKN	chr2:75325974-75326275	enh
AUP1	chr2:75325974-75326275	enh
GCFC2	chr2:75325974-75326275	enh
HTRA2	chr2:75325974-75326275	enh
WBP1	chr2:75427326-75427627	enh
WDR54	chr2:75427326-75427627	enh
MOGS	chr2:75427326-75427627	enh
MRPL19	chr2:75427326-75427627	enh
MRPL53	chr2:75427326-75427627	enh
RTKN	chr2:75427326-75427627	enh
AUP1	chr2:75427326-75427627	enh
GCFC2	chr2:75427326-75427627	enh
HTRA2	chr2:75427326-75427627	enh
WBP1	chr2:75427718-75428019	enh
WDR54	chr2:75427718-75428019	enh
MOGS	chr2:75427718-75428019	enh
MRPL19	chr2:75427718-75428019	enh
MRPL53	chr2:75427718-75428019	enh
RTKN	chr2:75427718-75428019	enh
AUP1	chr2:75427718-75428019	enh
GCFC2	chr2:75427718-75428019	enh
HTRA2	chr2:75427718-75428019	enh
WBP1	chr2:75435959-75436260	enh
WDR54	chr2:75435959-75436260	enh
MOGS	chr2:75435959-75436260	enh
MRPL19	chr2:75435959-75436260	enh
MRPL53	chr2:75435959-75436260	enh
RTKN	chr2:75435959-75436260	enh
AUP1	chr2:75435959-75436260	enh
GCFC2	chr2:75435959-75436260	enh
HTRA2	chr2:75435959-75436260	enh
WBP1	chr2:75601496-75601797	enh
WDR54	chr2:75601496-75601797	enh
MOGS	chr2:75601496-75601797	enh
MRPL19	chr2:75601496-75601797	enh
MRPL53	chr2:75601496-75601797	enh
RTKN	chr2:75601496-75601797	enh
AUP1	chr2:75601496-75601797	enh
GCFC2	chr2:75601496-75601797	enh
HTRA2	chr2:75601496-75601797	enh
WBP1	chr2:75608185-75608486	enh
WDR54	chr2:75608185-75608486	enh
MOGS	chr2:75608185-75608486	enh
MRPL19	chr2:75608185-75608486	enh
MRPL53	chr2:75608185-75608486	enh
RTKN	chr2:75608185-75608486	enh
AUP1	chr2:75608185-75608486	enh
GCFC2	chr2:75608185-75608486	enh
HTRA2	chr2:75608185-75608486	enh
WBP1	chr2:75720399-75720700	enh
WDR54	chr2:75720399-75720700	enh
MOGS	chr2:75720399-75720700	enh
MRPL19	chr2:75720399-75720700	enh
MRPL53	chr2:75720399-75720700	enh
RTKN	chr2:75720399-75720700	enh
AUP1	chr2:75720399-75720700	enh
GCFC2	chr2:75720399-75720700	enh
HTRA2	chr2:75720399-75720700	enh
WBP1	chr2:75755337-75755638	enh
WDR54	chr2:75755337-75755638	enh
MOGS	chr2:75755337-75755638	enh
MRPL19	chr2:75755337-75755638	enh
MRPL53	chr2:75755337-75755638	enh
RTKN	chr2:75755337-75755638	enh
AUP1	chr2:75755337-75755638	enh
GCFC2	chr2:75755337-75755638	enh
HTRA2	chr2:75755337-75755638	enh
WBP1	chr2:75787157-75787458	enh
WDR54	chr2:75787157-75787458	enh
MOGS	chr2:75787157-75787458	enh
MRPL19	chr2:75787157-75787458	enh
MRPL53	chr2:75787157-75787458	enh
RTKN	chr2:75787157-75787458	enh
AUP1	chr2:75787157-75787458	enh
GCFC2	chr2:75787157-75787458	enh
HTRA2	chr2:75787157-75787458	enh
WBP1	chr2:75836243-75836544	enh
WDR54	chr2:75836243-75836544	enh
MOGS	chr2:75836243-75836544	enh
MRPL19	chr2:75836243-75836544	enh
MRPL53	chr2:75836243-75836544	enh
RTKN	chr2:75836243-75836544	enh
AUP1	chr2:75836243-75836544	enh
GCFC2	chr2:75836243-75836544	enh
HTRA2	chr2:75836243-75836544	enh
WBP1	chr2:75855061-75855362	enh
WDR54	chr2:75855061-75855362	enh
MOGS	chr2:75855061-75855362	enh
MRPL19	chr2:75855061-75855362	enh
MRPL53	chr2:75855061-75855362	enh
RTKN	chr2:75855061-75855362	enh
AUP1	chr2:75855061-75855362	enh
GCFC2	chr2:75855061-75855362	enh
HTRA2	chr2:75855061-75855362	enh
WBP1	chr2:75867692-75867993	enh
WDR54	chr2:75867692-75867993	enh
MOGS	chr2:75867692-75867993	enh
MRPL19	chr2:75867692-75867993	enh
MRPL53	chr2:75867692-75867993	enh
RTKN	chr2:75867692-75867993	enh
AUP1	chr2:75867692-75867993	enh
GCFC2	chr2:75867692-75867993	enh
HTRA2	chr2:75867692-75867993	enh
WBP1	chr2:75904470-75904771	enh
WDR54	chr2:75904470-75904771	enh
MOGS	chr2:75904470-75904771	enh
MRPL19	chr2:75904470-75904771	enh
MRPL53	chr2:75904470-75904771	enh
RTKN	chr2:75904470-75904771	enh
AUP1	chr2:75904470-75904771	enh
GCFC2	chr2:75904470-75904771	enh
HTRA2	chr2:75904470-75904771	enh
WBP1	chr2:76000100-76000401	enh
WDR54	chr2:76000100-76000401	enh
MOGS	chr2:76000100-76000401	enh
MRPL19	chr2:76000100-76000401	enh
MRPL53	chr2:76000100-76000401	enh
RTKN	chr2:76000100-76000401	enh
AUP1	chr2:76000100-76000401	enh
GCFC2	chr2:76000100-76000401	enh
HTRA2	chr2:76000100-76000401	enh
WBP1	chr2:76123939-76124240	enh
WDR54	chr2:76123939-76124240	enh
MOGS	chr2:76123939-76124240	enh
MRPL19	chr2:76123939-76124240	enh
MRPL53	chr2:76123939-76124240	enh
RTKN	chr2:76123939-76124240	enh
AUP1	chr2:76123939-76124240	enh
GCFC2	chr2:76123939-76124240	enh
HTRA2	chr2:76123939-76124240	enh
WBP1	chr2:76425017-76425318	enh
MOGS	chr2:76425017-76425318	enh
MRPL19	chr2:76425017-76425318	enh
MRPL53	chr2:76425017-76425318	enh
RTKN	chr2:76425017-76425318	enh
AUP1	chr2:76425017-76425318	enh
GCFC2	chr2:76425017-76425318	enh
HTRA2	chr2:76425017-76425318	enh
MRPL19	chr2:76633323-76633624	enh
GCFC2	chr2:76633323-76633624	enh
BTBD3	BTBD3_TSS_1	TSS
ESF1	BTBD3_TSS_1	TSS
BTBD3	BTBD3_TSS_2	TSS
ESF1	BTBD3_TSS_2	TSS
BTBD3	BTBD3_TSS_3	TSS
ESF1	BTBD3_TSS_3	TSS
BTBD3	chr20:11992942-11993243	enh
ESF1	chr20:11992942-11993243	enh
BTBD3	chr20:12038516-12038817	enh
ESF1	chr20:12038516-12038817	enh
BTBD3	chr20:12180376-12180677	enh
ESF1	chr20:12180376-12180677	enh
BTBD3	chr20:12188530-12188831	enh
ESF1	chr20:12188530-12188831	enh
BTBD3	chr20:12251562-12251863	enh
ESF1	chr20:12251562-12251863	enh
BTBD3	chr20:12338705-12339006	enh
ESF1	chr20:12338705-12339006	enh
BTBD3	chr20:12359071-12359372	enh
ESF1	chr20:12359071-12359372	enh
BTBD3	chr20:12375445-12375746	enh
ESF1	chr20:12375445-12375746	enh
BTBD3	chr20:12551031-12551332	enh
ESF1	chr20:12551031-12551332	enh
BTBD3	chr20:12641614-12641915	enh
ESF1	chr20:12641614-12641915	enh
BTBD3	chr20:12676621-12676922	enh
ESF1	chr20:12676621-12676922	enh
BTBD3	chr20:12681452-12681753	enh
ESF1	chr20:12681452-12681753	enh
BTBD3	chr20:12778941-12779242	enh
ESF1	chr20:12778941-12779242	enh
BTBD3	chr20:12818965-12819266	enh
ESF1	chr20:12818965-12819266	enh
BTBD3	chr20:12905839-12906140	enh
ESF1	chr20:12905839-12906140	enh
BTBD3	chr20:12916737-12917038	enh
ESF1	chr20:12916737-12917038	enh
BTBD3	chr20:13039984-13040285	enh
ESF1	chr20:13039984-13040285	enh
BTBD3	chr20:13100200-13100501	enh
ESF1	chr20:13100200-13100501	enh
BTBD3	chr20:13200295-13200596	enh
ESF1	chr20:13200295-13200596	enh
BTBD3	chr20:13200738-13201039	enh
ESF1	chr20:13200738-13201039	enh
BTBD3	chr20:13201167-13201468	enh
ESF1	chr20:13201167-13201468	enh
BTBD3	chr20:13203046-13203347	enh
ESF1	chr20:13203046-13203347	enh
BTBD3	chr20:13242762-13243063	enh
ESF1	chr20:13242762-13243063	enh
BTBD3	chr20:13255024-13255325	enh
ESF1	chr20:13255024-13255325	enh
BTBD3	chr20:13283323-13283624	enh
ESF1	chr20:13283323-13283624	enh
BTBD3	chr20:13439552-13439853	enh
ESF1	chr20:13439552-13439853	enh
BTBD3	chr20:13472564-13472865	enh
ESF1	chr20:13472564-13472865	enh
BTBD3	chr20:13590899-13591200	enh
ESF1	chr20:13590899-13591200	enh
BTBD3	chr20:13630222-13630523	enh
ESF1	chr20:13630222-13630523	enh
BTBD3	chr20:13650881-13651182	enh
ESF1	chr20:13650881-13651182	enh
BTBD3	chr20:13683956-13684257	enh
ESF1	chr20:13683956-13684257	enh
BTBD3	ESF1_TSS_1	TSS
ESF1	ESF1_TSS_1	TSS
BTBD3	chr20:13768866-13769167	enh
ESF1	chr20:13768866-13769167	enh
BTBD3	chr20:13803138-13803439	enh
ESF1	chr20:13803138-13803439	enh
BTBD3	chr20:13851042-13851343	enh
ESF1	chr20:13851042-13851343	enh
BTBD3	chr20:13854516-13854817	enh
ESF1	chr20:13854516-13854817	enh
UBE2V1	chr20:48505065-48505366	enh
RNF114	chr20:48505065-48505366	enh
CEBPB	chr20:48505065-48505366	enh
UBE2V1	chr20:48574312-48574613	enh
RNF114	chr20:48574312-48574613	enh
CEBPB	chr20:48574312-48574613	enh
UBE2V1	chr20:48598936-48599237	enh
RNF114	chr20:48598936-48599237	enh
CEBPB	chr20:48598936-48599237	enh
UBE2V1	chr20:48605932-48606233	enh
RNF114	chr20:48605932-48606233	enh
CEBPB	chr20:48605932-48606233	enh
UBE2V1	chr20:48606082-48606383	enh
RNF114	chr20:48606082-48606383	enh
SALL4	chr20:48606082-48606383	enh
ADNP	chr20:48606082-48606383	enh
CEBPB	chr20:48606082-48606383	enh
DPM1	chr20:48606082-48606383	enh
UBE2V1	chr20:48626346-48626647	enh
RNF114	chr20:48626346-48626647	enh
CEBPB	chr20:48626346-48626647	enh
UBE2V1	chr20:48626717-48627018	enh
RNF114	chr20:48626717-48627018	enh
CEBPB	chr20:48626717-48627018	enh
UBE2V1	chr20:48687840-48688141	enh
RNF114	chr20:48687840-48688141	enh
CEBPB	chr20:48687840-48688141	enh
UBE2V1	chr20:48692202-48692503	enh
RNF114	chr20:48692202-48692503	enh
CEBPB	chr20:48692202-48692503	enh
UBE2V1	chr20:48701902-48702203	enh
RNF114	chr20:48701902-48702203	enh
CEBPB	chr20:48701902-48702203	enh
UBE2V1	chr20:48755168-48755469	enh
RNF114	chr20:48755168-48755469	enh
CEBPB	chr20:48755168-48755469	enh
UBE2V1	chr20:48782656-48782957	enh
RNF114	chr20:48782656-48782957	enh
CEBPB	chr20:48782656-48782957	enh
UBE2V1	chr20:48795787-48796088	enh
RNF114	chr20:48795787-48796088	enh
CEBPB	chr20:48795787-48796088	enh
UBE2V1	chr20:48802799-48803100	enh
RNF114	chr20:48802799-48803100	enh
CEBPB	chr20:48802799-48803100	enh
UBE2V1	chr20:48809366-48809667	enh
RNF114	chr20:48809366-48809667	enh
CEBPB	chr20:48809366-48809667	enh
UBE2V1	chr20:48814940-48815241	enh
RNF114	chr20:48814940-48815241	enh
CEBPB	chr20:48814940-48815241	enh
UBE2V1	chr20:48960975-48961276	enh
RNF114	chr20:48960975-48961276	enh
ADNP	chr20:48960975-48961276	enh
CEBPB	chr20:48960975-48961276	enh
DPM1	chr20:48960975-48961276	enh
UBE2V1	chr20:49062296-49062597	enh
RNF114	chr20:49062296-49062597	enh
ADNP	chr20:49062296-49062597	enh
CEBPB	chr20:49062296-49062597	enh
DPM1	chr20:49062296-49062597	enh
UBE2V1	chr20:49077327-49077628	enh
RNF114	chr20:49077327-49077628	enh
ADNP	chr20:49077327-49077628	enh
CEBPB	chr20:49077327-49077628	enh
DPM1	chr20:49077327-49077628	enh
UBE2V1	chr20:49094806-49095107	enh
RNF114	chr20:49094806-49095107	enh
ADNP	chr20:49094806-49095107	enh
CEBPB	chr20:49094806-49095107	enh
DPM1	chr20:49094806-49095107	enh
UBE2V1	chr20:49242635-49242936	enh
RNF114	chr20:49242635-49242936	enh
ADNP	chr20:49242635-49242936	enh
CEBPB	chr20:49242635-49242936	enh
DPM1	chr20:49242635-49242936	enh
UBE2V1	chr20:49307350-49307651	enh
RNF114	chr20:49307350-49307651	enh
ADNP	chr20:49307350-49307651	enh
CEBPB	chr20:49307350-49307651	enh
DPM1	chr20:49307350-49307651	enh
UBE2V1	chr20:49308154-49308455	enh
RNF114	chr20:49308154-49308455	enh
ADNP	chr20:49308154-49308455	enh
CEBPB	chr20:49308154-49308455	enh
DPM1	chr20:49308154-49308455	enh
UBE2V1	chr20:49434947-49435248	enh
RNF114	chr20:49434947-49435248	enh
ADNP	chr20:49434947-49435248	enh
CEBPB	chr20:49434947-49435248	enh
DPM1	chr20:49434947-49435248	enh
UBE2V1	chr20:49437441-49437742	enh
RNF114	chr20:49437441-49437742	enh
ADNP	chr20:49437441-49437742	enh
CEBPB	chr20:49437441-49437742	enh
DPM1	chr20:49437441-49437742	enh
UBE2V1	chr20:49467310-49467611	enh
RNF114	chr20:49467310-49467611	enh
ADNP	chr20:49467310-49467611	enh
CEBPB	chr20:49467310-49467611	enh
DPM1	chr20:49467310-49467611	enh
UBE2V1	chr20:49467564-49467865	enh
RNF114	chr20:49467564-49467865	enh
ADNP	chr20:49467564-49467865	enh
CEBPB	chr20:49467564-49467865	enh
DPM1	chr20:49467564-49467865	enh
UBE2V1	chr20:49487386-49487687	enh
RNF114	chr20:49487386-49487687	enh
ADNP	chr20:49487386-49487687	enh
CEBPB	chr20:49487386-49487687	enh
DPM1	chr20:49487386-49487687	enh
UBE2V1	ADNP_TSS_1	TSS
RNF114	ADNP_TSS_1	TSS
ADNP	ADNP_TSS_1	TSS
CEBPB	ADNP_TSS_1	TSS
DPM1	ADNP_TSS_1	TSS
UBE2V1	chr20:49545960-49546261	enh
RNF114	chr20:49545960-49546261	enh
ADNP	chr20:49545960-49546261	enh
CEBPB	chr20:49545960-49546261	enh
DPM1	chr20:49545960-49546261	enh
UBE2V1	ADNP_TSS_2	TSS
RNF114	ADNP_TSS_2	TSS
ADNP	ADNP_TSS_2	TSS
CEBPB	ADNP_TSS_2	TSS
DPM1	ADNP_TSS_2	TSS
UBE2V1	DPM1_TSS	TSS
RNF114	DPM1_TSS	TSS
ADNP	DPM1_TSS	TSS
CEBPB	DPM1_TSS	TSS
DPM1	DPM1_TSS	TSS
UBE2V1	chr20:49598021-49598322	enh
RNF114	chr20:49598021-49598322	enh
ADNP	chr20:49598021-49598322	enh
CEBPB	chr20:49598021-49598322	enh
DPM1	chr20:49598021-49598322	enh
UBE2V1	chr20:49604281-49604582	enh
RNF114	chr20:49604281-49604582	enh
ADNP	chr20:49604281-49604582	enh
CEBPB	chr20:49604281-49604582	enh
DPM1	chr20:49604281-49604582	enh
UBE2V1	chr20:49608959-49609260	enh
RNF114	chr20:49608959-49609260	enh
ADNP	chr20:49608959-49609260	enh
CEBPB	chr20:49608959-49609260	enh
DPM1	chr20:49608959-49609260	enh
UBE2V1	chr20:49609564-49609865	enh
RNF114	chr20:49609564-49609865	enh
ADNP	chr20:49609564-49609865	enh
CEBPB	chr20:49609564-49609865	enh
DPM1	chr20:49609564-49609865	enh
UBE2V1	chr20:49631686-49631987	enh
RNF114	chr20:49631686-49631987	enh
ADNP	chr20:49631686-49631987	enh
CEBPB	chr20:49631686-49631987	enh
DPM1	chr20:49631686-49631987	enh
UBE2V1	chr20:49640016-49640317	enh
RNF114	chr20:49640016-49640317	enh
ADNP	chr20:49640016-49640317	enh
CEBPB	chr20:49640016-49640317	enh
DPM1	chr20:49640016-49640317	enh
UBE2V1	chr20:49934792-49935093	enh
RNF114	chr20:49934792-49935093	enh
SALL4	chr20:49934792-49935093	enh
ADNP	chr20:49934792-49935093	enh
CEBPB	chr20:49934792-49935093	enh
DPM1	chr20:49934792-49935093	enh
UBE2V1	chr20:49988847-49989148	enh
RNF114	chr20:49988847-49989148	enh
SALL4	chr20:49988847-49989148	enh
ADNP	chr20:49988847-49989148	enh
CEBPB	chr20:49988847-49989148	enh
DPM1	chr20:49988847-49989148	enh
UBE2V1	chr20:50255806-50256107	enh
RNF114	chr20:50255806-50256107	enh
SALL4	chr20:50255806-50256107	enh
ADNP	chr20:50255806-50256107	enh
CEBPB	chr20:50255806-50256107	enh
DPM1	chr20:50255806-50256107	enh
UBE2V1	chr20:50317321-50317622	enh
RNF114	chr20:50317321-50317622	enh
SALL4	chr20:50317321-50317622	enh
ADNP	chr20:50317321-50317622	enh
CEBPB	chr20:50317321-50317622	enh
DPM1	chr20:50317321-50317622	enh
UBE2V1	chr20:50329021-50329322	enh
RNF114	chr20:50329021-50329322	enh
SALL4	chr20:50329021-50329322	enh
ADNP	chr20:50329021-50329322	enh
CEBPB	chr20:50329021-50329322	enh
DPM1	chr20:50329021-50329322	enh
UBE2V1	chr20:50329176-50329477	enh
RNF114	chr20:50329176-50329477	enh
SALL4	chr20:50329176-50329477	enh
ADNP	chr20:50329176-50329477	enh
CEBPB	chr20:50329176-50329477	enh
DPM1	chr20:50329176-50329477	enh
UBE2V1	chr20:50383647-50383948	enh
RNF114	chr20:50383647-50383948	enh
SALL4	chr20:50383647-50383948	enh
ADNP	chr20:50383647-50383948	enh
CEBPB	chr20:50383647-50383948	enh
DPM1	chr20:50383647-50383948	enh
UBE2V1	chr20:50384012-50384313	enh
RNF114	chr20:50384012-50384313	enh
SALL4	chr20:50384012-50384313	enh
ADNP	chr20:50384012-50384313	enh
CEBPB	chr20:50384012-50384313	enh
DPM1	chr20:50384012-50384313	enh
UBE2V1	chr20:50416713-50417014	enh
RNF114	chr20:50416713-50417014	enh
SALL4	chr20:50416713-50417014	enh
ADNP	chr20:50416713-50417014	enh
CEBPB	chr20:50416713-50417014	enh
DPM1	chr20:50416713-50417014	enh
UBE2V1	SALL4_TSS	TSS
RNF114	SALL4_TSS	TSS
SALL4	SALL4_TSS	TSS
ADNP	SALL4_TSS	TSS
CEBPB	SALL4_TSS	TSS
DPM1	SALL4_TSS	TSS
GSK3B	GSK3B_TSS	TSS
SOX2	SOX2_TSS	TSS
SERF1A	chr5:70743074-70743375	enh
SMN1	chr5:70743074-70743375	enh
MAP1B	chr5:70743074-70743375	enh
MRPS27	chr5:70743074-70743375	enh
SERF1A	chr5:70897036-70897337	enh
SMN1	chr5:70897036-70897337	enh
TNPO1	chr5:70897036-70897337	enh
MAP1B	chr5:70897036-70897337	enh
MRPS27	chr5:70897036-70897337	enh
